Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
431,359.99,353.98,328.09,182.09,119.92,75.88,57.63,46.44,36.45,34.51,0.0375,25900,3,0.98
432,360.15,354.11,328.0,182.1,119.93,76.0,57.83,46.75,36.56,34.52,0.0375,25900,3,0.98
433,360.41,354.56,328.05,182.06,119.99,76.04,58.08,46.95,36.73,34.55,0.0375,25900,3,0.98
434,360.69,355.1,328.17,182.46,120.09,76.04,58.36,47.21,36.95,34.59,0.0375,25900,3,0.98
435,360.98,355.65,328.35,182.72,120.22,75.8,58.67,47.74,37.19,34.64,0.0375,25900,3,0.98
436,361.29,356.17,328.5,183.07,120.4,76.32,59.01,48.02,37.47,34.73,0.0375,25900,3,0.98
437,361.6,356.7,328.69,183.59,120.61,76.53,59.37,48.38,37.74,34.83,0.0375,25900,3,0.98
438,362.02,357.48,329.07,183.43,120.95,76.73,59.81,48.64,38.13,35.01,0.0375,25900,3,0.98
439,362.36,358.24,329.48,184.21,121.3,76.87,60.23,48.87,38.51,35.22,0.0375,25900,3,0.98
440,362.58,358.63,329.78,184.45,121.58,77.02,60.53,49.16,38.75,35.37,0.0375,25900,3,0.98
441,362.85,358.92,330.07,184.91,121.87,77.22,60.85,49.39,39.0,35.54,0.0375,25900,3,0.98
442,363.11,359.21,330.39,185.34,122.16,77.47,61.16,49.78,39.25,35.72,0.0375,25900,3,0.98
443,363.34,359.56,330.67,185.82,122.47,77.67,61.48,49.83,39.5,35.94,0.0375,25900,3,0.98
444,363.58,359.9,330.95,186.3,122.79,77.93,61.81,50.42,39.77,36.16,0.0375,25900,3,0.98
445,363.8,360.24,331.22,186.67,123.12,77.51,62.15,50.68,40.04,36.4,0.0375,25900,3,0.98
446,364.17,360.78,331.73,186.95,123.63,78.23,62.59,51.06,40.42,36.79,0.0375,25900,3,0.98
447,364.64,361.25,332.17,187.41,124.17,77.05,63.02,51.17,40.81,37.21,0.0375,25900,3,0.98
448,364.9,361.52,332.53,188.06,124.56,78.9,63.35,51.49,41.05,37.51,0.0375,25900,3,0.98
449,365.13,361.72,332.95,188.68,124.97,79.15,63.72,51.68,41.3,37.84,0.0375,25900,3,0.98
450,365.35,361.84,333.39,189.28,125.4,79.52,64.06,52.11,41.55,38.18,0.0375,25900,3,0.98
451,365.54,361.91,333.82,189.92,125.81,79.73,64.39,52.4,41.81,38.55,0.0375,25900,3,0.98
452,365.72,362.03,334.23,190.3,126.21,80.07,64.68,52.49,42.06,38.92,0.0375,25900,3,0.98
453,365.87,362.11,334.62,190.88,126.59,80.41,64.93,52.93,42.29,39.29,0.0375,25900,3,0.98
454,366.0,362.27,334.96,191.23,126.98,80.53,65.24,53.16,42.56,39.7,0.0375,25900,3,0.98
455,366.15,362.41,335.22,191.76,127.4,80.91,65.56,53.51,42.84,40.12,0.0375,25900,3,0.98
456,366.21,362.62,335.55,192.14,128.05,81.27,66.12,53.91,43.29,40.78,0.0375,25900,3,0.98
457,366.24,362.75,336.03,192.87,128.67,81.63,66.73,54.33,43.8,41.48,0.0375,25900,3,0.98
458,366.29,362.87,336.33,193.38,129.1,82.01,67.11,54.86,44.17,41.95,0.0375,25900,3,0.98
459,366.39,363.0,336.61,193.99,129.55,82.31,67.47,55.21,44.58,42.47,0.0375,25900,3,0.98
460,366.37,363.13,336.89,194.62,130.0,82.71,67.78,55.59,44.94,42.99,0.0375,25900,3,0.98
461,366.43,363.31,337.13,194.95,130.45,82.93,68.09,55.69,45.27,43.53,0.0375,25900,3,0.98
462,366.44,363.34,337.33,195.38,130.87,83.3,68.42,55.97,45.58,44.08,0.0375,25900,3,0.98
463,366.34,363.27,337.45,195.82,131.26,83.65,68.72,56.28,45.88,44.62,0.0375,25900,3,0.98
464,366.16,363.26,337.68,196.16,131.86,83.98,69.12,56.44,46.32,45.46,0.0375,25900,3,0.98
465,366.09,363.34,337.96,196.57,132.42,84.33,69.48,56.81,46.79,46.31,0.0375,25900,3,0.98
466,366.02,363.48,338.07,196.84,132.79,84.71,69.79,57.17,47.12,46.9,0.0375,25900,3,0.98
467,365.89,363.6,338.1,197.21,133.17,84.97,70.12,57.53,47.48,47.48,0.0375,25900,3,0.98
468,365.76,363.62,338.16,197.58,133.59,85.34,70.46,57.94,47.85,48.08,0.0375,25900,3,0.98
469,365.64,363.65,338.23,198.25,134.02,85.79,70.83,58.38,48.23,48.69,0.0375,25900,3,0.98
470,365.54,363.64,338.24,198.91,134.45,86.13,71.18,58.78,48.62,49.3,0.0375,25900,3,0.98
471,365.46,363.61,338.3,199.43,134.89,86.54,71.48,58.98,48.96,49.93,0.0375,25900,3,0.98
472,365.39,363.55,338.35,199.77,135.29,86.98,71.74,59.23,49.28,50.55,0.0375,25900,3,0.98
473,365.4,363.51,338.43,199.95,135.66,87.25,71.99,59.42,49.57,51.18,0.0375,25900,3,0.98
474,365.47,363.39,338.64,199.15,136.24,87.61,72.33,59.53,50.01,52.12,0.0375,25900,3,0.98
475,365.58,363.38,338.76,200.29,136.78,87.9,72.65,59.69,50.43,53.05,0.0375,25900,3,0.98
476,365.73,363.34,338.74,200.47,137.13,88.22,72.86,59.82,50.72,53.67,0.0375,25900,3,0.98
477,365.91,363.28,338.77,200.8,137.5,88.52,73.16,60.19,51.06,54.3,0.0375,25900,3,0.98
478,366.08,363.29,338.79,201.33,137.85,88.99,73.53,60.62,51.46,54.94,0.0375,25900,3,0.98
479,366.31,363.38,338.78,201.79,138.22,89.34,73.85,60.91,51.84,55.59,0.0375,25900,3,0.98
480,366.66,363.47,338.81,202.19,138.6,89.7,74.15,61.17,52.25,56.24,0.0375,25900,3,0.98
481,367.09,363.59,338.83,202.25,138.92,90.04,74.4,61.45,52.6,56.9,0.0375,25900,3,0.98
