Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
1,282.945488044015,300.02724331761,300.02724331761,300.02724331761,300.02724331761,300.02724331761,300.02724331761,300.02724331761,300.02724331761,323.289513574149,0.2,20000.0,5.0,0.9
2,282.970430561734,300.054485059489,300.054485059489,300.054485059489,300.054485059489,300.054485059489,300.054485059489,300.054485059489,300.054485059489,323.316755316028,0.2,20000.0,5.0,0.9
3,282.995371447738,300.081725225528,300.081725225528,300.081725225528,300.081725225528,300.081725225528,300.081725225528,300.081725225528,300.081725225528,323.343995482067,0.2,20000.0,5.0,0.9
4,283.020310701952,300.108963815617,300.108963815617,300.108963815617,300.108963815617,300.108963815617,300.108963815617,300.108963815617,300.108963815617,323.371234072156,0.2,20000.0,5.0,0.9
5,283.045248324308,300.136200829648,300.136200829648,300.136200829648,300.136200829648,300.136200829648,300.136200829648,300.136200829648,300.136200829648,323.398471086187,0.2,20000.0,5.0,0.9
6,283.070184314734,300.163436267511,300.163436267511,300.163436267511,300.163436267511,300.163436267511,300.163436267511,300.163436267511,300.163436267511,323.42570652405,0.2,20000.0,5.0,0.9
7,283.095118673158,300.190670129098,300.190670129098,300.190670129098,300.190670129098,300.190670129098,300.190670129098,300.190670129098,300.190670129098,323.452940385637,0.2,20000.0,5.0,0.9
8,283.12005139951,300.2179024143,300.2179024143,300.2179024143,300.2179024143,300.2179024143,300.2179024143,300.2179024143,300.2179024143,323.480172670839,0.2,20000.0,5.0,0.9
9,283.144982493719,300.245133123008,300.245133123008,300.245133123008,300.245133123008,300.245133123008,300.245133123008,300.245133123008,300.245133123008,323.507403379547,0.2,20000.0,5.0,0.9
10,283.169911955714,300.272362255113,300.272362255113,300.272362255113,300.272362255113,300.272362255113,300.272362255113,300.272362255113,300.272362255113,323.534632511652,0.2,20000.0,5.0,0.9
11,283.194839785423,300.299589810507,300.299589810507,300.299589810507,300.299589810507,300.299589810507,300.299589810507,300.299589810507,300.299589810507,323.561860067045,0.2,20000.0,5.0,0.9
12,283.219765982776,300.32681578908,300.32681578908,300.32681578908,300.32681578908,300.32681578908,300.32681578908,300.32681578908,300.32681578908,323.589086045619,0.2,20000.0,5.0,0.9
13,283.244690547701,300.354040190724,300.354040190724,300.354040190724,300.354040190724,300.354040190724,300.354040190724,300.354040190724,300.354040190724,323.616310447263,0.2,20000.0,5.0,0.9
14,283.269613480128,300.38126301533,300.38126301533,300.38126301533,300.38126301533,300.38126301533,300.38126301533,300.38126301533,300.38126301533,323.643533271869,0.2,20000.0,5.0,0.9
15,283.294534779986,300.40848426279,300.40848426279,300.40848426279,300.40848426279,300.40848426279,300.40848426279,300.40848426279,300.40848426279,323.670754519329,0.2,20000.0,5.0,0.9
16,283.319454447205,300.435703932995,300.435703932995,300.435703932995,300.435703932995,300.435703932995,300.435703932995,300.435703932995,300.435703932995,323.697974189534,0.2,20000.0,5.0,0.9
17,283.344372481713,300.462922025836,300.462922025836,300.462922025836,300.462922025836,300.462922025836,300.462922025836,300.462922025836,300.462922025836,323.725192282375,0.2,20000.0,5.0,0.9
18,283.369288883439,300.490138541205,300.490138541205,300.490138541205,300.490138541205,300.490138541205,300.490138541205,300.490138541205,300.490138541205,323.752408797743,0.2,20000.0,5.0,0.9
19,283.394203652313,300.517353478993,300.517353478993,300.517353478993,300.517353478993,300.517353478993,300.517353478993,300.517353478993,300.517353478993,323.779623735531,0.2,20000.0,5.0,0.9
20,283.419116788264,300.544566839091,300.544566839091,300.544566839091,300.544566839091,300.544566839091,300.544566839091,300.544566839091,300.544566839091,323.80683709563,0.2,20000.0,5.0,0.9
21,283.444028291222,300.571778621392,300.571778621392,300.571778621392,300.571778621392,300.571778621392,300.571778621392,300.571778621392,300.571778621392,323.834048877931,0.2,20000.0,5.0,0.9
22,283.468938161114,300.598988825786,300.598988825786,300.598988825786,300.598988825786,300.598988825786,300.598988825786,300.598988825786,300.598988825786,323.861259082324,0.2,20000.0,5.0,0.9
23,283.493846397872,300.626197452165,300.626197452165,300.626197452165,300.626197452165,300.626197452165,300.626197452165,300.626197452165,300.626197452165,323.888467708704,0.2,20000.0,5.0,0.9
24,283.518753001425,300.653404500421,300.653404500421,300.653404500421,300.653404500421,300.653404500421,300.653404500421,300.653404500421,300.653404500421,323.915674756959,0.2,20000.0,5.0,0.9
25,283.543657971701,300.680609970445,300.680609970445,300.680609970445,300.680609970445,300.680609970445,300.680609970445,300.680609970445,300.680609970445,323.942880226984,0.2,20000.0,5.0,0.9
26,283.56856130863,300.707813862129,300.707813862129,300.707813862129,300.707813862129,300.707813862129,300.707813862129,300.707813862129,300.707813862129,323.970084118667,0.2,20000.0,5.0,0.9
27,283.593463012142,300.735016175364,300.735016175364,300.735016175364,300.735016175364,300.735016175364,300.735016175364,300.735016175364,300.735016175364,323.997286431903,0.2,20000.0,5.0,0.9
28,283.618363082166,300.762216910043,300.762216910043,300.762216910043,300.762216910043,300.762216910043,300.762216910043,300.762216910043,300.762216910043,324.024487166582,0.2,20000.0,5.0,0.9
29,283.643261518633,300.789416066057,300.789416066057,300.789416066057,300.789416066057,300.789416066057,300.789416066057,300.789416066057,300.789416066057,324.051686322595,0.2,20000.0,5.0,0.9
30,283.66815832147,300.816613643297,300.816613643297,300.816613643297,300.816613643297,300.816613643297,300.816613643297,300.816613643297,300.816613643297,324.078883899836,0.2,20000.0,5.0,0.9
31,283.693053490608,300.843809641655,300.843809641655,300.843809641655,300.843809641655,300.843809641655,300.843809641655,300.843809641655,300.843809641655,324.106079898194,0.2,20000.0,5.0,0.9
32,283.717947025976,300.871004061024,300.871004061024,300.871004061024,300.871004061024,300.871004061024,300.871004061024,300.871004061024,300.871004061024,324.133274317563,0.2,20000.0,5.0,0.9
33,283.742838927504,300.898196901295,300.898196901295,300.898196901295,300.898196901295,300.898196901295,300.898196901295,300.898196901295,300.898196901295,324.160467157834,0.2,20000.0,5.0,0.9
34,283.767729195122,300.925388162359,300.925388162359,300.925388162359,300.925388162359,300.925388162359,300.925388162359,300.925388162359,300.925388162359,324.187658418898,0.2,20000.0,5.0,0.9
35,283.79261782876,300.95257784411,300.95257784411,300.95257784411,300.95257784411,300.95257784411,300.95257784411,300.95257784411,300.95257784411,324.214848100649,0.2,20000.0,5.0,0.9
36,283.817504828346,300.979765946438,300.979765946438,300.979765946438,300.979765946438,300.979765946438,300.979765946438,300.979765946438,300.979765946438,324.242036202977,0.2,20000.0,5.0,0.9
37,283.842390193811,301.006952469235,301.006952469235,301.006952469235,301.006952469235,301.006952469235,301.006952469235,301.006952469235,301.006952469235,324.269222725774,0.2,20000.0,5.0,0.9
